,uid,tid,trial_id,argpair_id,phenomenon,phenomenon_type,domain,arg1_premises,arg1_conclusion,arg2_premises,arg2_conclusion,human_rating,is_arg2_stronger,is_control,is_osherson,is_removed_participant
6386,92,tid_experiment1_73,tc16,"['Hippos', 'Rhinos', 'Hippos', 'Chickens']",Similarity,Specific,Mammals,['Hippos'],Rhinos,['Hippos'],Chickens,0,False,True,False,False
6387,92,tid_experiment1_73,tc17,"['Carts', 'Tractors', 'Zeppelins', 'All vehicles', 'Carts', 'Tractors', 'All vehicles']",Monotonicity (General),General,Vehicles,"['Carts', 'Tractors', 'Zeppelins']",All vehicles,"['Carts', 'Tractors']",All vehicles,1,False,False,False,False
6388,92,tid_experiment1_73,tc18,"['Lions', 'All mammals', 'Lions', 'Camels']",Inclusion Fallacy,General,Mammals,['Lions'],All mammals,['Lions'],Camels,0,False,False,False,False
6389,92,tid_experiment1_73,tc19,"['Llamas', 'Deer', 'Mice', 'Deer']",Similarity,Specific,Mammals,['Mice'],Deer,['Llamas'],Deer,5,True,False,False,False
6390,92,tid_experiment1_73,tc20,"['Owls', 'Swans', 'Robins', 'Owls', 'Eagles', 'Robins']",Diversity (Specific),Specific,Birds,"['Owls', 'Swans']",Robins,"['Owls', 'Eagles']",Robins,3,False,False,False,False
6391,92,tid_experiment1_73,tc21,"['Llamas', 'Hedgehogs', 'Pigs', 'Llamas', 'Zebras', 'Pigs']",Diversity (Specific),Specific,Mammals,"['Llamas', 'Hedgehogs']",Pigs,"['Llamas', 'Zebras']",Pigs,1,False,False,False,False
6392,92,tid_experiment1_73,tc22,"['Doves', 'Swallows', 'Ostriches', 'All birds', 'Doves', 'Swallows', 'All birds']",Monotonicity (General),General,Birds,"['Doves', 'Swallows']",All birds,"['Doves', 'Swallows', 'Ostriches']",All birds,5,True,False,False,False
6393,92,tid_experiment1_73,tc23,"['Rabbits', 'Kangaroos', 'Kangaroos', 'Rabbits']",Asymmetry,Specific,Mammals,['Kangaroos'],Rabbits,['Rabbits'],Kangaroos,2,True,False,False,False
6394,92,tid_experiment1_73,tc24,"['Kangaroos', 'Elephants', 'Hedgehogs', 'Rhinos', 'Kangaroos', 'Elephants', 'Rhinos']",Monotonicity (Specific),Specific,Mammals,"['Kangaroos', 'Elephants']",Rhinos,"['Kangaroos', 'Elephants', 'Hedgehogs']",Rhinos,4,True,False,False,False
6395,92,tid_experiment1_73,tc25,"['Airplanes', 'Bicycles', 'Jeeps', 'Airplanes', 'Zeppelins', 'Jeeps']",Diversity (Specific),Specific,Vehicles,"['Airplanes', 'Bicycles']",Jeeps,"['Airplanes', 'Zeppelins']",Jeeps,2,False,False,False,False
6396,92,tid_experiment1_73,tc26,"['Seagulls', 'Owls', 'Penguins', 'Turkeys', 'Seagulls', 'Owls', 'Turkeys']",Monotonicity (Specific),Specific,Birds,"['Seagulls', 'Owls', 'Penguins']",Turkeys,"['Seagulls', 'Owls']",Turkeys,3,False,False,False,False
6397,92,tid_experiment1_73,tc27,"['Taxis', 'All vehicles', 'Taxis', 'Zeppelins']",Inclusion Fallacy,General,Vehicles,['Taxis'],All vehicles,['Taxis'],Zeppelins,0,False,False,False,False
6398,92,tid_experiment1_73,tc28,"['Vans', 'Jeeps', 'Skateboards', 'All vehicles', 'Vans', 'Jeeps', 'All vehicles']",Monotonicity (General),General,Vehicles,"['Vans', 'Jeeps', 'Skateboards']",All vehicles,"['Vans', 'Jeeps']",All vehicles,2,False,False,False,False
6399,92,tid_experiment1_73,tc29,"['Blackbirds', 'All birds', 'Turkeys', 'All birds']",Typicality,General,Birds,['Blackbirds'],All birds,['Turkeys'],All birds,2,False,False,False,False
6400,92,tid_experiment1_73,tc30,"['Herons', 'Doves', 'All birds', 'Herons', 'Doves', 'Grasshoppers', 'All birds']",Nonmonotonicity (General),Mixed,Birds,"['Herons', 'Doves']",All birds,"['Herons', 'Doves', 'Grasshoppers']",All birds,0,False,False,False,False
6401,92,tid_experiment1_73,tc31,"['Llamas', 'Camels', 'Beavers', 'All mammals', 'Llamas', 'Camels', 'All mammals']",Monotonicity (General),General,Mammals,"['Llamas', 'Camels', 'Beavers']",All mammals,"['Llamas', 'Camels']",All mammals,3,False,False,False,False
6402,92,tid_experiment1_73,tc32,"['Lions', 'Tigers', 'Lions', 'Penguins']",Similarity,Specific,Mammals,['Lions'],Tigers,['Lions'],Penguins,0,False,True,False,False
6403,92,tid_experiment1_73,tc33,"['Crows', 'Penguins', 'Crows', 'All birds']",Inclusion Fallacy,General,Birds,['Crows'],All birds,['Crows'],Penguins,2,True,False,False,False
6404,92,tid_experiment1_73,tc34,"['Canaries', 'Ducks', 'Turkeys', 'All birds', 'Canaries', 'Ducks', 'All birds']",Monotonicity (General),General,Birds,"['Canaries', 'Ducks']",All birds,"['Canaries', 'Ducks', 'Turkeys']",All birds,5,True,False,False,False
6405,92,tid_experiment1_73,tc35,"['Taxis', 'Jeeps', 'All vehicles', 'Taxis', 'Jeeps', 'Shovels', 'All vehicles']",Nonmonotonicity (General),Mixed,Vehicles,"['Taxis', 'Jeeps']",All vehicles,"['Taxis', 'Jeeps', 'Shovels']",All vehicles,1,False,False,False,False
6406,92,tid_experiment1_73,tc36,"['Airplanes', 'Caravans', 'All vehicles', 'Airplanes', 'Rockets', 'All vehicles']",Diversity (General),General,Vehicles,"['Airplanes', 'Caravans']",All vehicles,"['Airplanes', 'Rockets']",All vehicles,3,False,False,False,False
6407,92,tid_experiment1_73,tc37,"['Ostriches', 'Storks', 'Roosters', 'Storks']",Similarity,Specific,Birds,['Roosters'],Storks,['Ostriches'],Storks,5,True,False,False,False
6408,92,tid_experiment1_73,tc38,"['Jeeps', 'All vehicles', 'Sleds', 'All vehicles']",Typicality,General,Vehicles,['Sleds'],All vehicles,['Jeeps'],All vehicles,3,True,False,False,False
6409,92,tid_experiment1_73,tc39,"['Kangaroos', 'Tigers', 'Squirrels', 'Zebras', 'Kangaroos', 'Tigers', 'Zebras']",Monotonicity (Specific),Specific,Mammals,"['Kangaroos', 'Tigers']",Zebras,"['Kangaroos', 'Tigers', 'Squirrels']",Zebras,2,True,False,False,False
6410,92,tid_experiment1_73,tc40,"['Canaries', 'Turkeys', 'Turkeys', 'Canaries']",Asymmetry,Specific,Birds,['Turkeys'],Canaries,['Canaries'],Turkeys,3,True,False,False,False
6411,92,tid_experiment1_73,tc41,"['Magpies', 'Herons', 'Roosters', 'Storks', 'Magpies', 'Herons', 'Storks']",Monotonicity (Specific),Specific,Birds,"['Magpies', 'Herons', 'Roosters']",Storks,"['Magpies', 'Herons']",Storks,2,False,False,False,False
6412,92,tid_experiment1_73,tc42,"['Turkeys', 'Ducks', 'Turkeys', 'Ladybugs', 'Ducks']",Nonmonotonicity (Specific),Mixed,Birds,['Turkeys'],Ducks,"['Turkeys', 'Ladybugs']",Ducks,0,False,False,False,False
6413,92,tid_experiment1_73,tc43,"['Sparrows', 'Swallows', 'All birds', 'Sparrows', 'Swallows', 'Centipedes', 'All birds']",Nonmonotonicity (General),Mixed,Birds,"['Sparrows', 'Swallows']",All birds,"['Sparrows', 'Swallows', 'Centipedes']",All birds,0,False,False,False,False
6414,92,tid_experiment1_73,tc44,"['Vans', 'All vehicles', 'Skateboards', 'All vehicles']",Typicality,General,Vehicles,['Skateboards'],All vehicles,['Vans'],All vehicles,4,True,False,False,False
6415,92,tid_experiment1_73,tc45,"['Robins', 'All birds', 'Ostriches', 'All birds']",Typicality,General,Birds,['Ostriches'],All birds,['Robins'],All birds,2,True,False,False,False
6416,92,tid_experiment1_73,tc46,"['Rhinos', 'Elephants', 'Rhinos', 'Tortoises', 'Elephants']",Nonmonotonicity (Specific),Mixed,Mammals,"['Rhinos', 'Tortoises']",Elephants,['Rhinos'],Elephants,3,True,False,False,False
6417,92,tid_experiment1_73,tc47,"['Caravans', 'Airplanes', 'Rockets', 'Jeeps', 'Caravans', 'Airplanes', 'Jeeps']",Monotonicity (Specific),Specific,Vehicles,"['Caravans', 'Airplanes', 'Rockets']",Jeeps,"['Caravans', 'Airplanes']",Jeeps,2,False,False,False,False
6418,92,tid_experiment1_73,tc48,"['Mopeds', 'Motorbikes', 'Mopeds', 'Screwdrivers']",Similarity,Specific,Vehicles,['Mopeds'],Motorbikes,['Mopeds'],Screwdrivers,0,False,True,False,False
6419,92,tid_experiment1_73,tc49,"['Sheep', 'All mammals', 'Sheep', 'Camels']",Inclusion Fallacy,General,Mammals,['Sheep'],All mammals,['Sheep'],Camels,3,False,False,False,False
6420,92,tid_experiment1_73,tc50,"['Hamsters', 'Sheep', 'All mammals', 'Hamsters', 'Sheep', 'Dinosaurs', 'All mammals']",Nonmonotonicity (General),Mixed,Mammals,"['Hamsters', 'Sheep', 'Dinosaurs']",All mammals,"['Hamsters', 'Sheep']",All mammals,0,True,False,False,False
6421,92,tid_experiment1_73,tc51,"['Rhinos', 'Mice', 'Rhinos', 'Alligators', 'Mice']",Nonmonotonicity (Specific),Mixed,Mammals,"['Rhinos', 'Alligators']",Mice,['Rhinos'],Mice,3,True,False,False,False
6422,92,tid_experiment1_73,tc52,"['Deer', 'Elephants', 'All mammals', 'Deer', 'Elephants', 'All animals']",Specificity,General,Mammals,"['Deer', 'Elephants']",All mammals,"['Deer', 'Elephants']",All animals,2,False,False,False,False
6423,92,tid_experiment1_73,tc53,"['Donkeys', 'Lions', 'Beavers', 'All mammals', 'Donkeys', 'Lions', 'All mammals']",Monotonicity (General),General,Mammals,"['Donkeys', 'Lions', 'Beavers']",All mammals,"['Donkeys', 'Lions']",All mammals,3,False,False,False,False
6424,92,tid_experiment1_73,tc54,"['Caravans', 'Vans', 'Caravans', 'Ploughs', 'Vans']",Nonmonotonicity (Specific),Mixed,Vehicles,"['Caravans', 'Ploughs']",Vans,['Caravans'],Vans,4,True,False,False,False
6425,92,tid_experiment1_73,tc55,"['Doves', 'Falcons', 'All birds', 'Doves', 'Falcons', 'All animals']",Specificity,General,Birds,"['Doves', 'Falcons']",All birds,"['Doves', 'Falcons']",All animals,1,False,False,False,False
6426,92,tid_experiment1_73,tc56,"['Squirrels', 'Hamsters', 'Camels', 'Hamsters']",Similarity,Specific,Mammals,['Camels'],Hamsters,['Squirrels'],Hamsters,4,True,False,False,False
6427,92,tid_experiment1_73,tc57,"['Trams', 'Trains', 'Skateboards', 'Trains']",Similarity,Specific,Vehicles,['Skateboards'],Trains,['Trams'],Trains,5,True,False,False,False
6428,92,tid_experiment1_73,tc58,"['Cows', 'All mammals', 'Beavers', 'All mammals']",Typicality,General,Mammals,['Beavers'],All mammals,['Cows'],All mammals,4,True,False,False,False
6429,92,tid_experiment1_73,tc59,"['Turkeys', 'Penguins', 'Storks', 'Turkeys', 'Chickens', 'Storks']",Diversity (Specific),Specific,Birds,"['Turkeys', 'Chickens']",Storks,"['Turkeys', 'Penguins']",Storks,3,True,False,False,False
6430,92,tid_experiment1_73,tc60,"['Magpies', 'Falcons', 'All birds', 'Magpies', 'Falcons', 'All animals']",Specificity,General,Birds,"['Magpies', 'Falcons']",All animals,"['Magpies', 'Falcons']",All birds,5,True,False,False,False
6431,92,tid_experiment1_73,tc61,"['Boats', 'Mopeds', 'Trucks', 'Boats', 'Submarines', 'Trucks']",Diversity (Specific),Specific,Vehicles,"['Boats', 'Submarines']",Trucks,"['Boats', 'Mopeds']",Trucks,5,True,False,False,False
6432,92,tid_experiment1_73,tc62,"['Trains', 'All vehicles', 'Trains', 'Caravans']",Inclusion Fallacy,General,Vehicles,['Trains'],All vehicles,['Trains'],Caravans,3,False,False,False,False
6433,92,tid_experiment1_73,tc63,"['Peacocks', 'Doves', 'Peacocks', 'Moths', 'Doves']",Nonmonotonicity (Specific),Mixed,Birds,['Peacocks'],Doves,"['Peacocks', 'Moths']",Doves,1,False,False,False,False
6434,92,tid_experiment1_73,tc64,"['Robins', 'Sparrows', 'Robins', 'Gorillas']",Similarity,Specific,Birds,['Robins'],Sparrows,['Robins'],Gorillas,0,False,True,False,False
6435,92,tid_experiment1_73,tc65,"['Tractors', 'Bicycles', 'Tractors', 'Knives', 'Bicycles']",Nonmonotonicity (Specific),Mixed,Vehicles,"['Tractors', 'Knives']",Bicycles,['Tractors'],Bicycles,3,True,False,False,False
6436,92,tid_experiment1_73,tc66,"['Zebras', 'Mice', 'All mammals', 'Zebras', 'Rhinos', 'All mammals']",Diversity (General),General,Mammals,"['Zebras', 'Mice']",All mammals,"['Zebras', 'Rhinos']",All mammals,3,False,False,False,False
6437,92,tid_experiment1_73,tc67,"['Trucks', 'Taxis', 'Submarines', 'Taxis']",Similarity,Specific,Vehicles,['Trucks'],Taxis,['Submarines'],Taxis,0,False,False,False,False
6438,92,tid_experiment1_73,tc68,"['Motorbikes', 'Caravans', 'Caravans', 'Motorbikes']",Asymmetry,Specific,Vehicles,['Caravans'],Motorbikes,['Motorbikes'],Caravans,3,True,False,False,False
6439,92,tid_experiment1_73,tc69,"['Vans', 'Submarines', 'Submarines', 'Vans']",Asymmetry,Specific,Vehicles,['Vans'],Submarines,['Submarines'],Vans,2,False,False,False,False
6440,24,tid_experiment1_74,tc0,"['Cars', 'Carts', 'Carts', 'Cars']",Asymmetry,Specific,Vehicles,['Cars'],Carts,['Carts'],Cars,3,False,False,False,False
6441,24,tid_experiment1_74,tc1,"['Trains', 'Skateboards', 'All vehicles', 'Trains', 'Trucks', 'All vehicles']",Diversity (General),General,Vehicles,"['Trains', 'Trucks']",All vehicles,"['Trains', 'Skateboards']",All vehicles,4,True,False,False,False
6442,24,tid_experiment1_74,tc2,"['Beavers', 'Mice', 'Beavers', 'Frogs', 'Mice']",Nonmonotonicity (Specific),Mixed,Mammals,['Beavers'],Mice,"['Beavers', 'Frogs']",Mice,1,False,False,False,False
6443,24,tid_experiment1_74,tc3,"['Sheep', 'All mammals', 'Sheep', 'Squirrels']",Inclusion Fallacy,General,Mammals,['Sheep'],Squirrels,['Sheep'],All mammals,1,True,False,False,False
6444,24,tid_experiment1_74,tc4,"['Sparrows', 'Swans', 'Swans', 'Sparrows']",Asymmetry,Specific,Birds,['Sparrows'],Swans,['Swans'],Sparrows,3,False,False,False,False
6445,24,tid_experiment1_74,tc5,"['Falcons', 'Ducks', 'All birds', 'Falcons', 'Ducks', 'Worms', 'All birds']",Nonmonotonicity (General),Mixed,Birds,"['Falcons', 'Ducks']",All birds,"['Falcons', 'Ducks', 'Worms']",All birds,0,False,False,False,False
6446,24,tid_experiment1_74,tc6,"['Turkeys', 'Penguins', 'Ducks', 'Turkeys', 'Ostriches', 'Ducks']",Diversity (Specific),Specific,Birds,"['Turkeys', 'Penguins']",Ducks,"['Turkeys', 'Ostriches']",Ducks,3,False,False,False,False
6447,24,tid_experiment1_74,tc7,"['Trains', 'All vehicles', 'Trains', 'Sleds']",Inclusion Fallacy,General,Vehicles,['Trains'],All vehicles,['Trains'],Sleds,3,False,False,False,False
6448,24,tid_experiment1_74,tc8,"['Lions', 'Dogs', 'Bats', 'Dogs']",Similarity,Specific,Mammals,['Lions'],Dogs,['Bats'],Dogs,1,False,False,False,False
6449,24,tid_experiment1_74,tc9,"['Giraffes', 'Hamsters', 'Beavers', 'All mammals', 'Giraffes', 'Hamsters', 'All mammals']",Monotonicity (General),General,Mammals,"['Giraffes', 'Hamsters', 'Beavers']",All mammals,"['Giraffes', 'Hamsters']",All mammals,1,False,False,False,False
6450,24,tid_experiment1_74,tc10,"['Sleds', 'Trucks', 'All vehicles', 'Sleds', 'Trucks', 'All things']",Specificity,General,Vehicles,"['Sleds', 'Trucks']",All things,"['Sleds', 'Trucks']",All vehicles,5,True,False,False,False
6451,24,tid_experiment1_74,tc11,"['Doves', 'Blackbirds', 'Doves', 'Spiders', 'Blackbirds']",Nonmonotonicity (Specific),Mixed,Birds,"['Doves', 'Spiders']",Blackbirds,['Doves'],Blackbirds,4,True,False,False,False
6452,24,tid_experiment1_74,tc12,"['Sheep', 'Rhinos', 'Rhinos', 'Sheep']",Asymmetry,Specific,Mammals,['Rhinos'],Sheep,['Sheep'],Rhinos,3,True,False,False,False
6453,24,tid_experiment1_74,tc13,"['Crows', 'Penguins', 'All birds', 'Crows', 'Falcons', 'All birds']",Diversity (General),General,Birds,"['Crows', 'Penguins']",All birds,"['Crows', 'Falcons']",All birds,1,False,False,False,False
6454,24,tid_experiment1_74,tc14,"['Mopeds', 'Motorbikes', 'Submarines', 'Motorbikes']",Similarity,Specific,Vehicles,['Mopeds'],Motorbikes,['Submarines'],Motorbikes,1,False,False,False,False
6455,24,tid_experiment1_74,tc15,"['Owls', 'Eagles', 'Penguins', 'Eagles']",Similarity,Specific,Birds,['Owls'],Eagles,['Penguins'],Eagles,1,False,False,False,False
6456,24,tid_experiment1_74,tc16,"['Hippos', 'Rhinos', 'Hippos', 'Chickens']",Similarity,Specific,Mammals,['Hippos'],Rhinos,['Hippos'],Chickens,0,False,True,False,False
6457,24,tid_experiment1_74,tc17,"['Seagulls', 'Swans', 'Penguins', 'Robins', 'Seagulls', 'Swans', 'Robins']",Monotonicity (Specific),Specific,Birds,"['Seagulls', 'Swans']",Robins,"['Seagulls', 'Swans', 'Penguins']",Robins,4,True,False,False,False
6458,24,tid_experiment1_74,tc18,"['Carts', 'Helicopters', 'Buses', 'Carts', 'Sleds', 'Buses']",Diversity (Specific),Specific,Vehicles,"['Carts', 'Helicopters']",Buses,"['Carts', 'Sleds']",Buses,3,False,False,False,False
6459,24,tid_experiment1_74,tc19,"['Deer', 'Hedgehogs', 'All mammals', 'Deer', 'Giraffes', 'All mammals']",Diversity (General),General,Mammals,"['Deer', 'Giraffes']",All mammals,"['Deer', 'Hedgehogs']",All mammals,2,True,False,False,False
6460,24,tid_experiment1_74,tc20,"['Bicycles', 'Skateboards', 'All vehicles', 'Bicycles', 'Skateboards', 'Saws', 'All vehicles']",Nonmonotonicity (General),Mixed,Vehicles,"['Bicycles', 'Skateboards']",All vehicles,"['Bicycles', 'Skateboards', 'Saws']",All vehicles,1,False,False,False,False
6461,24,tid_experiment1_74,tc21,"['Rockets', 'Carts', 'Rockets', 'Knives', 'Carts']",Nonmonotonicity (Specific),Mixed,Vehicles,"['Rockets', 'Knives']",Carts,['Rockets'],Carts,2,True,False,False,False
6462,24,tid_experiment1_74,tc22,"['Llamas', 'Hedgehogs', 'Dogs', 'Llamas', 'Cows', 'Dogs']",Diversity (Specific),Specific,Mammals,"['Llamas', 'Hedgehogs']",Dogs,"['Llamas', 'Cows']",Dogs,3,False,False,False,False
6463,24,tid_experiment1_74,tc23,"['Vans', 'All vehicles', 'Zeppelins', 'All vehicles']",Typicality,General,Vehicles,['Vans'],All vehicles,['Zeppelins'],All vehicles,3,False,False,False,False
6464,24,tid_experiment1_74,tc24,"['Robins', 'Crows', 'Falcons', 'All birds', 'Robins', 'Crows', 'All birds']",Monotonicity (General),General,Birds,"['Robins', 'Crows', 'Falcons']",All birds,"['Robins', 'Crows']",All birds,1,False,False,False,False
6465,24,tid_experiment1_74,tc25,"['Cats', 'All mammals', 'Bats', 'All mammals']",Typicality,General,Mammals,['Bats'],All mammals,['Cats'],All mammals,2,True,False,False,False
6466,24,tid_experiment1_74,tc26,"['Bats', 'Squirrels', 'All mammals', 'Bats', 'Squirrels', 'All animals']",Specificity,General,Mammals,"['Bats', 'Squirrels']",All mammals,"['Bats', 'Squirrels']",All animals,2,False,False,False,False
6467,24,tid_experiment1_74,tc27,"['Sheep', 'Horses', 'Rabbits', 'Rhinos', 'Sheep', 'Horses', 'Rhinos']",Monotonicity (Specific),Specific,Mammals,"['Sheep', 'Horses', 'Rabbits']",Rhinos,"['Sheep', 'Horses']",Rhinos,3,False,False,False,False
6468,24,tid_experiment1_74,tc28,"['Sparrows', 'All birds', 'Sparrows', 'Turkeys']",Inclusion Fallacy,General,Birds,['Sparrows'],All birds,['Sparrows'],Turkeys,4,False,False,False,False
6469,24,tid_experiment1_74,tc29,"['Roosters', 'Chickens', 'Roosters', 'Moths', 'Chickens']",Nonmonotonicity (Specific),Mixed,Birds,['Roosters'],Chickens,"['Roosters', 'Moths']",Chickens,2,False,False,False,False
6470,24,tid_experiment1_74,tc30,"['Doves', 'All birds', 'Doves', 'Storks']",Inclusion Fallacy,General,Birds,['Doves'],All birds,['Doves'],Storks,4,False,False,False,False
6471,24,tid_experiment1_74,tc31,"['Cars', 'Tractors', 'Tractors', 'Cars']",Asymmetry,Specific,Vehicles,['Tractors'],Cars,['Cars'],Tractors,3,True,False,False,False
6472,24,tid_experiment1_74,tc32,"['Lions', 'Tigers', 'Lions', 'Penguins']",Similarity,Specific,Mammals,['Lions'],Tigers,['Lions'],Penguins,1,False,True,False,False
6473,24,tid_experiment1_74,tc33,"['Penguins', 'Doves', 'All birds', 'Penguins', 'Doves', 'All animals']",Specificity,General,Birds,"['Penguins', 'Doves']",All animals,"['Penguins', 'Doves']",All birds,4,True,False,False,False
6474,24,tid_experiment1_74,tc34,"['Lions', 'Beavers', 'Beavers', 'Lions']",Asymmetry,Specific,Mammals,['Beavers'],Lions,['Lions'],Beavers,3,True,False,False,False
6475,24,tid_experiment1_74,tc35,"['Squirrels', 'Rabbits', 'Camels', 'Rabbits']",Similarity,Specific,Mammals,['Squirrels'],Rabbits,['Camels'],Rabbits,1,False,False,False,False
6476,24,tid_experiment1_74,tc36,"['Rhinos', 'Llamas', 'Bats', 'Sheep', 'Rhinos', 'Llamas', 'Sheep']",Monotonicity (Specific),Specific,Mammals,"['Rhinos', 'Llamas', 'Bats']",Sheep,"['Rhinos', 'Llamas']",Sheep,2,False,False,False,False
6477,24,tid_experiment1_74,tc37,"['Deer', 'Mice', 'All mammals', 'Deer', 'Giraffes', 'All mammals']",Diversity (General),General,Mammals,"['Deer', 'Giraffes']",All mammals,"['Deer', 'Mice']",All mammals,2,True,False,False,False
6478,24,tid_experiment1_74,tc38,"['Hamsters', 'Cats', 'Beavers', 'All mammals', 'Hamsters', 'Cats', 'All mammals']",Monotonicity (General),General,Mammals,"['Hamsters', 'Cats', 'Beavers']",All mammals,"['Hamsters', 'Cats']",All mammals,2,False,False,False,False
6479,24,tid_experiment1_74,tc39,"['Falcons', 'Penguins', 'All birds', 'Falcons', 'Vultures', 'All birds']",Diversity (General),General,Birds,"['Falcons', 'Penguins']",All birds,"['Falcons', 'Vultures']",All birds,1,False,False,False,False
6480,24,tid_experiment1_74,tc40,"['Sheep', 'All mammals', 'Sheep', 'Hamsters']",Inclusion Fallacy,General,Mammals,['Sheep'],All mammals,['Sheep'],Hamsters,5,False,False,False,False
6481,24,tid_experiment1_74,tc41,"['Caravans', 'Airplanes', 'Buses', 'Caravans', 'Carriages', 'Buses']",Diversity (Specific),Specific,Vehicles,"['Caravans', 'Carriages']",Buses,"['Caravans', 'Airplanes']",Buses,2,True,False,False,False
6482,24,tid_experiment1_74,tc42,"['Herons', 'Falcons', 'Roosters', 'Ostriches', 'Herons', 'Falcons', 'Ostriches']",Monotonicity (Specific),Specific,Birds,"['Herons', 'Falcons']",Ostriches,"['Herons', 'Falcons', 'Roosters']",Ostriches,3,True,False,False,False
6483,24,tid_experiment1_74,tc43,"['Hamsters', 'Cows', 'Hamsters', 'Salamanders', 'Cows']",Nonmonotonicity (Specific),Mixed,Mammals,['Hamsters'],Cows,"['Hamsters', 'Salamanders']",Cows,2,False,False,False,False
6484,24,tid_experiment1_74,tc44,"['Swallows', 'Doves', 'Ostriches', 'Doves']",Similarity,Specific,Birds,['Swallows'],Doves,['Ostriches'],Doves,2,False,False,False,False
6485,24,tid_experiment1_74,tc45,"['Chickens', 'Eagles', 'Sparrows', 'Chickens', 'Peacocks', 'Sparrows']",Diversity (Specific),Specific,Birds,"['Chickens', 'Peacocks']",Sparrows,"['Chickens', 'Eagles']",Sparrows,3,True,False,False,False
6486,24,tid_experiment1_74,tc46,"['Jeeps', 'Tractors', 'All vehicles', 'Jeeps', 'Tractors', 'Drills', 'All vehicles']",Nonmonotonicity (General),Mixed,Vehicles,"['Jeeps', 'Tractors']",All vehicles,"['Jeeps', 'Tractors', 'Drills']",All vehicles,4,False,False,False,False
6487,24,tid_experiment1_74,tc47,"['Dogs', 'Camels', 'All mammals', 'Dogs', 'Camels', 'Cobras', 'All mammals']",Nonmonotonicity (General),Mixed,Mammals,"['Dogs', 'Camels', 'Cobras']",All mammals,"['Dogs', 'Camels']",All mammals,5,True,False,False,False
6488,24,tid_experiment1_74,tc48,"['Mopeds', 'Motorbikes', 'Mopeds', 'Screwdrivers']",Similarity,Specific,Vehicles,['Mopeds'],Motorbikes,['Mopeds'],Screwdrivers,1,False,True,False,False
6489,24,tid_experiment1_74,tc49,"['Rockets', 'Sleds', 'Rockets', 'Anvils', 'Sleds']",Nonmonotonicity (Specific),Mixed,Vehicles,['Rockets'],Sleds,"['Rockets', 'Anvils']",Sleds,2,False,False,False,False
6490,24,tid_experiment1_74,tc50,"['Blackbirds', 'All birds', 'Penguins', 'All birds']",Typicality,General,Birds,['Penguins'],All birds,['Blackbirds'],All birds,2,True,False,False,False
6491,24,tid_experiment1_74,tc51,"['Vans', 'Hovercraft', 'All vehicles', 'Vans', 'Trucks', 'All vehicles']",Diversity (General),General,Vehicles,"['Vans', 'Trucks']",All vehicles,"['Vans', 'Hovercraft']",All vehicles,4,True,False,False,False
6492,24,tid_experiment1_74,tc52,"['Trucks', 'All vehicles', 'Trucks', 'Sleds']",Inclusion Fallacy,General,Vehicles,['Trucks'],All vehicles,['Trucks'],Sleds,3,False,False,False,False
6493,24,tid_experiment1_74,tc53,"['Hamsters', 'Rhinos', 'Sheep', 'Hamsters', 'Hedgehogs', 'Sheep']",Diversity (Specific),Specific,Mammals,"['Hamsters', 'Rhinos']",Sheep,"['Hamsters', 'Hedgehogs']",Sheep,2,False,False,False,False
6494,24,tid_experiment1_74,tc54,"['Turkeys', 'Blackbirds', 'All birds', 'Turkeys', 'Blackbirds', 'All animals']",Specificity,General,Birds,"['Turkeys', 'Blackbirds']",All birds,"['Turkeys', 'Blackbirds']",All animals,0,False,False,False,False
6495,24,tid_experiment1_74,tc55,"['Dogs', 'All mammals', 'Beavers', 'All mammals']",Typicality,General,Mammals,['Beavers'],All mammals,['Dogs'],All mammals,2,True,False,False,False
6496,24,tid_experiment1_74,tc56,"['Taxis', 'Jeeps', 'Zeppelins', 'Jeeps']",Similarity,Specific,Vehicles,['Zeppelins'],Jeeps,['Taxis'],Jeeps,4,True,False,False,False
6497,24,tid_experiment1_74,tc57,"['Trains', 'All vehicles', 'Skateboards', 'All vehicles']",Typicality,General,Vehicles,['Skateboards'],All vehicles,['Trains'],All vehicles,3,True,False,False,False
6498,24,tid_experiment1_74,tc58,"['Lions', 'Cats', 'All mammals', 'Lions', 'Cats', 'Crocodiles', 'All mammals']",Nonmonotonicity (General),Mixed,Mammals,"['Lions', 'Cats']",All mammals,"['Lions', 'Cats', 'Crocodiles']",All mammals,0,False,False,False,False
6499,24,tid_experiment1_74,tc59,"['Skateboards', 'Vans', 'Sleds', 'Rockets', 'Skateboards', 'Vans', 'Rockets']",Monotonicity (Specific),Specific,Vehicles,"['Skateboards', 'Vans', 'Sleds']",Rockets,"['Skateboards', 'Vans']",Rockets,3,False,False,False,False
6500,24,tid_experiment1_74,tc60,"['Crows', 'Turkeys', 'All birds', 'Crows', 'Turkeys', 'Cockchafers', 'All birds']",Nonmonotonicity (General),Mixed,Birds,"['Crows', 'Turkeys']",All birds,"['Crows', 'Turkeys', 'Cockchafers']",All birds,1,False,False,False,False
6501,24,tid_experiment1_74,tc61,"['Robins', 'All birds', 'Turkeys', 'All birds']",Typicality,General,Birds,['Turkeys'],All birds,['Robins'],All birds,2,True,False,False,False
