,domain,c1,c2,prompt_name,prompt
8011,Fish,Carp,Pikes,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are carp and pikes similar to one another?
A - Yes
B - No
Answer:"
8012,Fish,Carp,Sticklebacks,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are carp and sticklebacks similar to one another?
A - Yes
B - No
Answer:"
8013,Fish,Carp,Soles,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are carp and soles similar to one another?
A - Yes
B - No
Answer:"
8014,Fish,Carp,Whales,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are carp and whales similar to one another?
A - Yes
B - No
Answer:"
8015,Fish,Carp,Salmon,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are carp and salmon similar to one another?
A - Yes
B - No
Answer:"
8016,Fish,Carp,Swordfish,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are carp and swordfish similar to one another?
A - Yes
B - No
Answer:"
8017,Fish,Orcas,Anchovies,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are orcas and anchovies similar to one another?
A - Yes
B - No
Answer:"
8018,Fish,Orcas,Dolphins,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are orcas and dolphins similar to one another?
A - Yes
B - No
Answer:"
8019,Fish,Orcas,Trout,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are orcas and trout similar to one another?
A - Yes
B - No
Answer:"
8020,Fish,Orcas,Goldfish,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are orcas and goldfish similar to one another?
A - Yes
B - No
Answer:"
8021,Fish,Orcas,Sharks,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are orcas and sharks similar to one another?
A - Yes
B - No
Answer:"
8022,Fish,Orcas,Herrings,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are orcas and herrings similar to one another?
A - Yes
B - No
Answer:"
8023,Fish,Orcas,Squids,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are orcas and squids similar to one another?
A - Yes
B - No
Answer:"
8024,Fish,Orcas,Cod,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are orcas and cod similar to one another?
A - Yes
B - No
Answer:"
8025,Fish,Orcas,Carp,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are orcas and carp similar to one another?
A - Yes
B - No
Answer:"
8026,Fish,Orcas,Eels,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are orcas and eels similar to one another?
A - Yes
B - No
Answer:"
8027,Fish,Orcas,Piranhas,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are orcas and piranhas similar to one another?
A - Yes
B - No
Answer:"
8028,Fish,Orcas,Plaices,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are orcas and plaices similar to one another?
A - Yes
B - No
Answer:"
8029,Fish,Orcas,Flatfish,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are orcas and flatfish similar to one another?
A - Yes
B - No
Answer:"
8030,Fish,Orcas,Rays,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are orcas and rays similar to one another?
A - Yes
B - No
Answer:"
8031,Fish,Orcas,Sardines,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are orcas and sardines similar to one another?
A - Yes
B - No
Answer:"
8032,Fish,Orcas,Pikes,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are orcas and pikes similar to one another?
A - Yes
B - No
Answer:"
8033,Fish,Orcas,Sticklebacks,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are orcas and sticklebacks similar to one another?
A - Yes
B - No
Answer:"
8034,Fish,Orcas,Soles,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are orcas and soles similar to one another?
A - Yes
B - No
Answer:"
8035,Fish,Orcas,Whales,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are orcas and whales similar to one another?
A - Yes
B - No
Answer:"
8036,Fish,Orcas,Salmon,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are orcas and salmon similar to one another?
A - Yes
B - No
Answer:"
8037,Fish,Orcas,Swordfish,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are orcas and swordfish similar to one another?
A - Yes
B - No
Answer:"
8038,Fish,Eels,Anchovies,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are eels and anchovies similar to one another?
A - Yes
B - No
Answer:"
8039,Fish,Eels,Dolphins,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are eels and dolphins similar to one another?
A - Yes
B - No
Answer:"
8040,Fish,Eels,Trout,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are eels and trout similar to one another?
A - Yes
B - No
Answer:"
8041,Fish,Eels,Goldfish,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are eels and goldfish similar to one another?
A - Yes
B - No
Answer:"
8042,Fish,Eels,Sharks,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are eels and sharks similar to one another?
A - Yes
B - No
Answer:"
8043,Fish,Eels,Herrings,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are eels and herrings similar to one another?
A - Yes
B - No
Answer:"
8044,Fish,Eels,Squids,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are eels and squids similar to one another?
A - Yes
B - No
Answer:"
8045,Fish,Eels,Cod,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are eels and cod similar to one another?
A - Yes
B - No
Answer:"
8046,Fish,Eels,Carp,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are eels and carp similar to one another?
A - Yes
B - No
Answer:"
8047,Fish,Eels,Orcas,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are eels and orcas similar to one another?
A - Yes
B - No
Answer:"
8048,Fish,Eels,Piranhas,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are eels and piranhas similar to one another?
A - Yes
B - No
Answer:"
8049,Fish,Eels,Plaices,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are eels and plaices similar to one another?
A - Yes
B - No
Answer:"
8050,Fish,Eels,Flatfish,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are eels and flatfish similar to one another?
A - Yes
B - No
Answer:"
8051,Fish,Eels,Rays,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are eels and rays similar to one another?
A - Yes
B - No
Answer:"
8052,Fish,Eels,Sardines,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are eels and sardines similar to one another?
A - Yes
B - No
Answer:"
8053,Fish,Eels,Pikes,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are eels and pikes similar to one another?
A - Yes
B - No
Answer:"
8054,Fish,Eels,Sticklebacks,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are eels and sticklebacks similar to one another?
A - Yes
B - No
Answer:"
8055,Fish,Eels,Soles,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are eels and soles similar to one another?
A - Yes
B - No
Answer:"
8056,Fish,Eels,Whales,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are eels and whales similar to one another?
A - Yes
B - No
Answer:"
8057,Fish,Eels,Salmon,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are eels and salmon similar to one another?
A - Yes
B - No
Answer:"
8058,Fish,Eels,Swordfish,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are eels and swordfish similar to one another?
A - Yes
B - No
Answer:"
8059,Fish,Piranhas,Anchovies,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are piranhas and anchovies similar to one another?
A - Yes
B - No
Answer:"
8060,Fish,Piranhas,Dolphins,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are piranhas and dolphins similar to one another?
A - Yes
B - No
Answer:"
8061,Fish,Piranhas,Trout,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are piranhas and trout similar to one another?
A - Yes
B - No
Answer:"
8062,Fish,Piranhas,Goldfish,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are piranhas and goldfish similar to one another?
A - Yes
B - No
Answer:"
8063,Fish,Piranhas,Sharks,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are piranhas and sharks similar to one another?
A - Yes
B - No
Answer:"
8064,Fish,Piranhas,Herrings,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are piranhas and herrings similar to one another?
A - Yes
B - No
Answer:"
8065,Fish,Piranhas,Squids,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are piranhas and squids similar to one another?
A - Yes
B - No
Answer:"
8066,Fish,Piranhas,Cod,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are piranhas and cod similar to one another?
A - Yes
B - No
Answer:"
8067,Fish,Piranhas,Carp,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are piranhas and carp similar to one another?
A - Yes
B - No
Answer:"
8068,Fish,Piranhas,Orcas,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are piranhas and orcas similar to one another?
A - Yes
B - No
Answer:"
8069,Fish,Piranhas,Eels,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are piranhas and eels similar to one another?
A - Yes
B - No
Answer:"
8070,Fish,Piranhas,Plaices,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are piranhas and plaices similar to one another?
A - Yes
B - No
Answer:"
8071,Fish,Piranhas,Flatfish,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are piranhas and flatfish similar to one another?
A - Yes
B - No
Answer:"
8072,Fish,Piranhas,Rays,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are piranhas and rays similar to one another?
A - Yes
B - No
Answer:"
8073,Fish,Piranhas,Sardines,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are piranhas and sardines similar to one another?
A - Yes
B - No
Answer:"
8074,Fish,Piranhas,Pikes,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are piranhas and pikes similar to one another?
A - Yes
B - No
Answer:"
8075,Fish,Piranhas,Sticklebacks,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are piranhas and sticklebacks similar to one another?
A - Yes
B - No
Answer:"
8076,Fish,Piranhas,Soles,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are piranhas and soles similar to one another?
A - Yes
B - No
Answer:"
8077,Fish,Piranhas,Whales,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are piranhas and whales similar to one another?
A - Yes
B - No
Answer:"
8078,Fish,Piranhas,Salmon,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are piranhas and salmon similar to one another?
A - Yes
B - No
Answer:"
8079,Fish,Piranhas,Swordfish,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are piranhas and swordfish similar to one another?
A - Yes
B - No
Answer:"
8080,Fish,Plaices,Anchovies,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are plaices and anchovies similar to one another?
A - Yes
B - No
Answer:"
8081,Fish,Plaices,Dolphins,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are plaices and dolphins similar to one another?
A - Yes
B - No
Answer:"
8082,Fish,Plaices,Trout,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are plaices and trout similar to one another?
A - Yes
B - No
Answer:"
8083,Fish,Plaices,Goldfish,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are plaices and goldfish similar to one another?
A - Yes
B - No
Answer:"
8084,Fish,Plaices,Sharks,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are plaices and sharks similar to one another?
A - Yes
B - No
Answer:"
8085,Fish,Plaices,Herrings,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are plaices and herrings similar to one another?
A - Yes
B - No
Answer:"
8086,Fish,Plaices,Squids,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are plaices and squids similar to one another?
A - Yes
B - No
Answer:"
8087,Fish,Plaices,Cod,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are plaices and cod similar to one another?
A - Yes
B - No
Answer:"
8088,Fish,Plaices,Carp,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are plaices and carp similar to one another?
A - Yes
B - No
Answer:"
8089,Fish,Plaices,Orcas,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are plaices and orcas similar to one another?
A - Yes
B - No
Answer:"
8090,Fish,Plaices,Eels,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are plaices and eels similar to one another?
A - Yes
B - No
Answer:"
8091,Fish,Plaices,Piranhas,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are plaices and piranhas similar to one another?
A - Yes
B - No
Answer:"
8092,Fish,Plaices,Flatfish,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are plaices and flatfish similar to one another?
A - Yes
B - No
Answer:"
8093,Fish,Plaices,Rays,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are plaices and rays similar to one another?
A - Yes
B - No
Answer:"
8094,Fish,Plaices,Sardines,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are plaices and sardines similar to one another?
A - Yes
B - No
Answer:"
8095,Fish,Plaices,Pikes,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are plaices and pikes similar to one another?
A - Yes
B - No
Answer:"
8096,Fish,Plaices,Sticklebacks,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are plaices and sticklebacks similar to one another?
A - Yes
B - No
Answer:"
8097,Fish,Plaices,Soles,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are plaices and soles similar to one another?
A - Yes
B - No
Answer:"
8098,Fish,Plaices,Whales,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are plaices and whales similar to one another?
A - Yes
B - No
Answer:"
8099,Fish,Plaices,Salmon,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are plaices and salmon similar to one another?
A - Yes
B - No
Answer:"
8100,Fish,Plaices,Swordfish,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are plaices and swordfish similar to one another?
A - Yes
B - No
Answer:"
8101,Fish,Flatfish,Anchovies,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are flatfish and anchovies similar to one another?
A - Yes
B - No
Answer:"
8102,Fish,Flatfish,Dolphins,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are flatfish and dolphins similar to one another?
A - Yes
B - No
Answer:"
8103,Fish,Flatfish,Trout,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are flatfish and trout similar to one another?
A - Yes
B - No
Answer:"
8104,Fish,Flatfish,Goldfish,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are flatfish and goldfish similar to one another?
A - Yes
B - No
Answer:"
8105,Fish,Flatfish,Sharks,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are flatfish and sharks similar to one another?
A - Yes
B - No
Answer:"
8106,Fish,Flatfish,Herrings,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are flatfish and herrings similar to one another?
A - Yes
B - No
Answer:"
8107,Fish,Flatfish,Squids,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are flatfish and squids similar to one another?
A - Yes
B - No
Answer:"
8108,Fish,Flatfish,Cod,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are flatfish and cod similar to one another?
A - Yes
B - No
Answer:"
8109,Fish,Flatfish,Carp,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are flatfish and carp similar to one another?
A - Yes
B - No
Answer:"
8110,Fish,Flatfish,Orcas,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are flatfish and orcas similar to one another?
A - Yes
B - No
Answer:"
8111,Fish,Flatfish,Eels,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are flatfish and eels similar to one another?
A - Yes
B - No
Answer:"
8112,Fish,Flatfish,Piranhas,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are flatfish and piranhas similar to one another?
A - Yes
B - No
Answer:"
8113,Fish,Flatfish,Plaices,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are flatfish and plaices similar to one another?
A - Yes
B - No
Answer:"
8114,Fish,Flatfish,Rays,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are flatfish and rays similar to one another?
A - Yes
B - No
Answer:"
8115,Fish,Flatfish,Sardines,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are flatfish and sardines similar to one another?
A - Yes
B - No
Answer:"
8116,Fish,Flatfish,Pikes,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are flatfish and pikes similar to one another?
A - Yes
B - No
Answer:"
8117,Fish,Flatfish,Sticklebacks,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are flatfish and sticklebacks similar to one another?
A - Yes
B - No
Answer:"
8118,Fish,Flatfish,Soles,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are flatfish and soles similar to one another?
A - Yes
B - No
Answer:"
8119,Fish,Flatfish,Whales,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are flatfish and whales similar to one another?
A - Yes
B - No
Answer:"
8120,Fish,Flatfish,Salmon,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are flatfish and salmon similar to one another?
A - Yes
B - No
Answer:"
8121,Fish,Flatfish,Swordfish,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are flatfish and swordfish similar to one another?
A - Yes
B - No
Answer:"
8122,Fish,Rays,Anchovies,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are rays and anchovies similar to one another?
A - Yes
B - No
Answer:"
8123,Fish,Rays,Dolphins,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are rays and dolphins similar to one another?
A - Yes
B - No
Answer:"
8124,Fish,Rays,Trout,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are rays and trout similar to one another?
A - Yes
B - No
Answer:"
8125,Fish,Rays,Goldfish,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are rays and goldfish similar to one another?
A - Yes
B - No
Answer:"
8126,Fish,Rays,Sharks,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are rays and sharks similar to one another?
A - Yes
B - No
Answer:"
8127,Fish,Rays,Herrings,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are rays and herrings similar to one another?
A - Yes
B - No
Answer:"
8128,Fish,Rays,Squids,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are rays and squids similar to one another?
A - Yes
B - No
Answer:"
8129,Fish,Rays,Cod,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are rays and cod similar to one another?
A - Yes
B - No
Answer:"
8130,Fish,Rays,Carp,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are rays and carp similar to one another?
A - Yes
B - No
Answer:"
8131,Fish,Rays,Orcas,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are rays and orcas similar to one another?
A - Yes
B - No
Answer:"
8132,Fish,Rays,Eels,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are rays and eels similar to one another?
A - Yes
B - No
Answer:"
8133,Fish,Rays,Piranhas,two_choice_similarity,"You are an expert on fish and the different properties that they have. With these properties in mind, we will ask you whether two fish are similar or not.

Question: With their respective properties in mind, are rays and piranhas similar to one another?
A - Yes
B - No
Answer:"
