,i,domain,gpt_version,spearmanr,pval
36473,810,MusicalInstruments,GPT-4,0.7275250042925199,2.756603927439675e-77
36474,810,Professions,GPT-3,0.602590852549096,1.3161839514477099e-70
36475,810,Professions,GPT-3 Embeddings,0.49426530000492513,1.6071083498549268e-44
36476,810,Professions,GPT-4,0.6994673999440512,3.201653956683599e-104
36477,810,Reptiles,GPT-3,0.4354599284721122,1.7659727945676787e-12
36478,810,Reptiles,GPT-3 Embeddings,0.6400932429078101,5.966525823655768e-29
36479,810,Reptiles,GPT-4,0.5337231349856684,5.341422677438527e-19
36480,810,Sports,GPT-3,0.5946729771783912,1.176244239210657e-58
36481,810,Sports,GPT-3 Embeddings,0.2603938489869584,9.351227407217022e-11
36482,810,Sports,GPT-4,0.6538237577784418,1.8842667657993593e-74
36483,810,Tools,GPT-3,0.5207775728255516,1.4311869786448631e-30
36484,810,Tools,GPT-3 Embeddings,0.11841727451905612,0.015176132538699537
36485,810,Tools,GPT-4,0.6849086721907688,1.9141480254158465e-59
36486,810,Vegetables,GPT-3,0.32517491251747893,3.0425221725774866e-16
36487,810,Vegetables,GPT-3 Embeddings,0.19073919868455858,2.5304210743530878e-06
36488,810,Vegetables,GPT-4,0.5408191235457946,7.071678904028894e-47
36489,810,Vehicles,GPT-3,0.7960212311625645,5.031551001935424e-122
36490,810,Vehicles,GPT-3 Embeddings,0.46374605961403564,8.758304121659472e-31
36491,810,Vehicles,GPT-4,0.8485789030939128,3.421908193040476e-154
36492,810,Weapons,GPT-3,0.7883182565392433,1.815399582719569e-58
36493,810,Weapons,GPT-3 Embeddings,0.32335681570445285,5.468513578938564e-08
36494,810,Weapons,GPT-4,0.8624641983311079,3.095063792731399e-81
36495,811,Birds,GPT-3,0.5031488929805685,9.233071994485119e-37
36496,811,Birds,GPT-3 Embeddings,0.16635082831008338,8.605009717921824e-05
36497,811,Birds,GPT-4,0.7350473969911904,7.021838840306557e-95
36498,811,Clothing,GPT-3,0.5143700758224017,2.7219138197330526e-52
36499,811,Clothing,GPT-3 Embeddings,0.25037686710816776,2.8612006207006616e-12
36500,811,Clothing,GPT-4,0.6159944377697043,3.545440006236445e-80
36501,811,Fish,GPT-3,0.5712619745549619,1.3177849797366167e-33
36502,811,Fish,GPT-3 Embeddings,-0.08997141807288755,0.08309886841430693
36503,811,Fish,GPT-4,0.7019432515953382,1.7385866788590887e-56
36504,811,Fruit,GPT-3,0.4879714081844009,1.7578189812950258e-46
36505,811,Fruit,GPT-3 Embeddings,0.27079098442873745,3.586384922873774e-14
36506,811,Fruit,GPT-4,0.6515891936140252,1.4654370768198553e-92
36507,811,Insects,GPT-3,0.5506577565415139,4.360350834365536e-45
36508,811,Insects,GPT-3 Embeddings,0.4011540637833699,9.322114399165321e-23
36509,811,Insects,GPT-4,0.6371516499145066,3.3499783075266544e-64
36510,811,KitchenUtensils,GPT-3,0.5499614472542516,2.2496015455971105e-65
36511,811,KitchenUtensils,GPT-3 Embeddings,0.40267872284037315,5.274635053677998e-33
36512,811,KitchenUtensils,GPT-4,0.714122273142736,1.359053086740567e-127
36513,811,Mammals,GPT-3,0.6884555769865474,2.835237319849011e-81
36514,811,Mammals,GPT-3 Embeddings,0.6384525485163478,1.369338668805825e-66
36515,811,Mammals,GPT-4,0.7238858559234037,1.264179880407169e-93
36516,811,MusicalInstruments,GPT-3,0.5814359582662788,3.900430226777957e-43
36517,811,MusicalInstruments,GPT-3 Embeddings,0.2544821690737646,2.9120309579494247e-08
36518,811,MusicalInstruments,GPT-4,0.7178243107181138,2.3880592158127227e-74
36519,811,Professions,GPT-3,0.6021120209642362,1.808304973655431e-70
36520,811,Professions,GPT-3 Embeddings,0.3762959778256691,4.916639010411431e-25
36521,811,Professions,GPT-4,0.7023732821150095,1.9336741431043433e-105
36522,811,Reptiles,GPT-3,0.4396086182667396,1.0279252582486068e-12
36523,811,Reptiles,GPT-3 Embeddings,0.5608147244785773,3.367517360533844e-21
36524,811,Reptiles,GPT-4,0.4105345947009727,3.9218941820277794e-11
36525,811,Sports,GPT-3,0.5230399918371859,1.9487693508467413e-43
36526,811,Sports,GPT-3 Embeddings,0.23421996731811762,6.391245094214209e-09
36527,811,Sports,GPT-4,0.6951676508149631,8.697346778354207e-88
36528,811,Tools,GPT-3,0.44919854868499204,3.0085337667058345e-22
36529,811,Tools,GPT-3 Embeddings,0.10383772350516872,0.033382552549930396
36530,811,Tools,GPT-4,0.7581392261624166,1.2356349986396343e-79
36531,811,Vegetables,GPT-3,0.4487512558860996,4.556879938535935e-31
36532,811,Vegetables,GPT-3 Embeddings,0.08100487171158463,0.0473307432374008
36533,811,Vegetables,GPT-4,0.5361799778612902,5.848004241526411e-46
36534,811,Vehicles,GPT-3,0.7491542979203993,1.8661356798672998e-100
36535,811,Vehicles,GPT-3 Embeddings,0.46927520698006553,1.4120035048997044e-31
36536,811,Vehicles,GPT-4,0.8343627751564916,2.1713837368985922e-144
36537,811,Weapons,GPT-3,0.7548705459906259,5.202680599094658e-51
36538,811,Weapons,GPT-3 Embeddings,0.3121325063372669,1.636721446360029e-07
36539,811,Weapons,GPT-4,0.8844388074476529,1.075366178393251e-90
36540,812,Birds,GPT-3,0.5354170575756068,2.854820081156776e-42
36541,812,Birds,GPT-3 Embeddings,0.2520034484947933,1.9193182767742542e-09
36542,812,Birds,GPT-4,0.6911839330316696,1.2914064654563587e-79
36543,812,Clothing,GPT-3,0.6039311358724159,2.4871317592683616e-76
36544,812,Clothing,GPT-3 Embeddings,0.23134812465140905,1.21030401403911e-10
36545,812,Clothing,GPT-4,0.6195181339388595,2.480248851486863e-81
36546,812,Fish,GPT-3,0.6379215871658772,6.820326438772817e-44
36547,812,Fish,GPT-3 Embeddings,-0.11936483249674351,0.021294826806489565
36548,812,Fish,GPT-4,0.65495613651157,6.053969217824061e-47
36549,812,Fruit,GPT-3,0.5069615547894514,1.309378978997053e-50
36550,812,Fruit,GPT-3 Embeddings,0.19925213467629602,3.29570563658205e-08
36551,812,Fruit,GPT-4,0.6499905760413661,5.727888792810705e-92
36552,812,Insects,GPT-3,0.6247835050090618,4.274674504033848e-61
36553,812,Insects,GPT-3 Embeddings,0.3782419498367972,3.23290171810487e-20
36554,812,Insects,GPT-4,0.5745627006614101,8.30635375114054e-50
36555,812,KitchenUtensils,GPT-3,0.5753353843672291,9.578668052999568e-73
36556,812,KitchenUtensils,GPT-3 Embeddings,0.41768414203266074,1.2680908460381496e-35
36557,812,KitchenUtensils,GPT-4,0.7466516680378524,1.4906806343572809e-145
36558,812,Mammals,GPT-3,0.7077670988138388,8.927505503292433e-88
36559,812,Mammals,GPT-3 Embeddings,0.6082614356351072,5.6943165452340345e-59
36560,812,Mammals,GPT-4,0.7133656435378138,9.229265291627331e-90
36561,812,MusicalInstruments,GPT-3,0.6018364807366826,7.337117404979737e-47
36562,812,MusicalInstruments,GPT-3 Embeddings,0.20769822906619612,6.751033982783112e-06
36563,812,MusicalInstruments,GPT-4,0.7287583431175313,1.1422768396862378e-77
36564,812,Professions,GPT-3,0.5638574035560029,3.678990936418767e-60
36565,812,Professions,GPT-3 Embeddings,0.447056882903682,8.601051010397164e-36
36566,812,Professions,GPT-4,0.6692615569536946,2.2701527870752025e-92
36567,812,Reptiles,GPT-3,0.49836260329858245,2.0798649466817196e-16
36568,812,Reptiles,GPT-3 Embeddings,0.5165101687790198,1.0622850978817753e-17
36569,812,Reptiles,GPT-4,0.5636666286472489,1.922358149136242e-21
36570,812,Sports,GPT-3,0.5572345086620248,3.059036821285012e-50
36571,812,Sports,GPT-3 Embeddings,0.23812789878576293,3.5068679943514004e-09
36572,812,Sports,GPT-4,0.661300853627417,1.0484244334599342e-76
36573,812,Tools,GPT-3,0.37562930939142936,1.6015166553705742e-15
36574,812,Tools,GPT-3 Embeddings,0.1476336553689002,0.0024196725965705368
36575,812,Tools,GPT-4,0.6803966471806121,2.1476986397008076e-58
36576,812,Vegetables,GPT-3,0.41204372157662883,5.41693957875311e-26
36577,812,Vegetables,GPT-3 Embeddings,0.19039642330867348,2.639479671341573e-06
36578,812,Vegetables,GPT-4,0.527724696158788,2.529328533944833e-44
36579,812,Vehicles,GPT-3,0.7507349405109732,4.1972423207102655e-101
36580,812,Vehicles,GPT-3 Embeddings,0.4883277802770537,2.019481297409155e-34
36581,812,Vehicles,GPT-4,0.8706118693052984,1.4386992478108134e-171
36582,812,Weapons,GPT-3,0.6828668599413055,2.0340199590808876e-38
36583,812,Weapons,GPT-3 Embeddings,0.35462875197177357,2.0209534359783754e-09
36584,812,Weapons,GPT-4,0.8694686379900555,4.610256641065471e-84
36585,813,Birds,GPT-3,0.4207697763755018,4.285857128848411e-25
36586,813,Birds,GPT-3 Embeddings,0.2278987808628304,6.174548385139557e-08
36587,813,Birds,GPT-4,0.669074962617702,6.480747826203183e-73
36588,813,Clothing,GPT-3,0.5365058214284122,1.426324120608261e-57
36589,813,Clothing,GPT-3 Embeddings,0.2785985890344369,6.0684676078886195e-15
36590,813,Clothing,GPT-4,0.6560073741002457,3.2429630977512227e-94
36591,813,Fish,GPT-3,0.4980931015887237,1.0156175830550582e-24
36592,813,Fish,GPT-3 Embeddings,-0.05879334355806071,0.2580014899397976
36593,813,Fish,GPT-4,0.6969976648158859,2.1459673702071807e-55
36594,813,Fruit,GPT-3,0.4815577416873276,3.815342369357753e-45
36595,813,Fruit,GPT-3 Embeddings,0.25925019979961433,4.468487719281113e-13
36596,813,Fruit,GPT-4,0.6518561032399509,1.16619450469906e-92
36597,813,Insects,GPT-3,0.5806624589224572,4.486391833256567e-51
36598,813,Insects,GPT-3 Embeddings,0.3441514457099424,8.577819871993693e-17
36599,813,Insects,GPT-4,0.6375073738065788,2.7139742694838074e-64
36600,813,KitchenUtensils,GPT-3,0.5498631700666402,2.3957163635059827e-65
36601,813,KitchenUtensils,GPT-3 Embeddings,0.39348894298214,1.8254503128880244e-31
36602,813,KitchenUtensils,GPT-4,0.7046084841099912,8.284255253721187e-123
36603,813,Mammals,GPT-3,0.6585395101150232,3.765540489906596e-72
36604,813,Mammals,GPT-3 Embeddings,0.5851406670294061,1.1454238339351955e-53
36605,813,Mammals,GPT-4,0.7012365037726576,1.614798649069117e-85
36606,813,MusicalInstruments,GPT-3,0.5950377090701743,1.3701128942940118e-45
36607,813,MusicalInstruments,GPT-3 Embeddings,0.24365635043304928,1.1382790948384349e-07
36608,813,MusicalInstruments,GPT-4,0.7044252421701396,1.7296568547403026e-70
36609,813,Professions,GPT-3,0.6087747105554258,2.0724681546802407e-72
36610,813,Professions,GPT-3 Embeddings,0.38795142289551826,1.2390526882046195e-26
36611,813,Professions,GPT-4,0.6797968307135521,2.426464675347376e-96
36612,813,Reptiles,GPT-3,0.3848914772223406,7.369320458071485e-10
36613,813,Reptiles,GPT-3 Embeddings,0.5888881867124991,1.0581121460145574e-23
36614,813,Reptiles,GPT-4,0.45302169186530855,1.6979107514468794e-13
36615,813,Sports,GPT-3,0.6027275435663516,1.295764416197875e-60
36616,813,Sports,GPT-3 Embeddings,0.26716478626948487,2.8950843712673887e-11
36617,813,Sports,GPT-4,0.7174513068555638,5.811372683491513e-96
36618,813,Tools,GPT-3,0.43182144649513016,1.6576428196061614e-20
36619,813,Tools,GPT-3 Embeddings,0.18359746839319135,0.00015456058798517933
36620,813,Tools,GPT-4,0.721800686890364,8.366921653850781e-69
36621,813,Vegetables,GPT-3,0.3923243406451611,1.6298042461852275e-23
36622,813,Vegetables,GPT-3 Embeddings,0.22456691972829246,2.6908550196558553e-08
36623,813,Vegetables,GPT-4,0.5087283894970804,8.217873166640538e-41
36624,813,Vehicles,GPT-3,0.7848999645100527,2.0239877165958826e-116
36625,813,Vehicles,GPT-3 Embeddings,0.49910801862054055,4.118161607438576e-36
36626,813,Vehicles,GPT-4,0.8141417741767054,6.026150897247584e-132
36627,813,Weapons,GPT-3,0.763379194901777,8.6496947613599e-53
36628,813,Weapons,GPT-3 Embeddings,0.3731191957936934,2.4092105701292585e-10
36629,813,Weapons,GPT-4,0.844859229371426,9.044620978149429e-75
36630,814,Birds,GPT-3,0.45701418256566684,7.728117680601515e-30
36631,814,Birds,GPT-3 Embeddings,0.24479878154973161,5.6323056056880324e-09
36632,814,Birds,GPT-4,0.7175807956856258,1.8753729863961015e-88
36633,814,Clothing,GPT-3,0.5221189999805061,4.2706813731625404e-54
36634,814,Clothing,GPT-3 Embeddings,0.329111441477647,1.4825248234041992e-20
36635,814,Clothing,GPT-4,0.6504375857770375,3.9157128721620626e-92
36636,814,Fish,GPT-3,0.5656926573583472,7.511051823346353e-33
36637,814,Fish,GPT-3 Embeddings,-0.019270946302798936,0.7110337537813937
36638,814,Fish,GPT-4,0.7388543611613,2.0894338251295344e-65
36639,814,Fruit,GPT-3,0.5324487441749833,1.4174819481067667e-56
36640,814,Fruit,GPT-3 Embeddings,0.2602643492019709,3.59766957352113e-13
36641,814,Fruit,GPT-4,0.6661374814906303,4.062783507387315e-98
36642,814,Insects,GPT-3,0.5168094204240801,5.066451877391815e-39
36643,814,Insects,GPT-3 Embeddings,0.3157074592368924,3.060219217210174e-14
36644,814,Insects,GPT-4,0.5836926644093283,1.0285703078366577e-51
36645,814,KitchenUtensils,GPT-3,0.5767014299802546,3.681562415096461e-73
36646,814,KitchenUtensils,GPT-3 Embeddings,0.43315399132449334,1.8222390514413602e-38
36647,814,KitchenUtensils,GPT-4,0.7300695199981766,4.5342147832250456e-136
36648,814,Mammals,GPT-3,0.6937402171980788,5.303995800218002e-83
36649,814,Mammals,GPT-3 Embeddings,0.5988821267235387,9.09922847165987e-57
36650,814,Mammals,GPT-4,0.737319445054546,7.936733482654634e-99
36651,814,MusicalInstruments,GPT-3,0.5979330170062918,3.972876892389946e-46
36652,814,MusicalInstruments,GPT-3 Embeddings,0.24563828258321355,8.910811052335318e-08
36653,814,MusicalInstruments,GPT-4,0.6799629277677166,5.6461250185569946e-64
36654,814,Professions,GPT-3,0.5715844745692412,3.907648878523796e-62
36655,814,Professions,GPT-3 Embeddings,0.41614171276755507,8.954612759105322e-31
36656,814,Professions,GPT-4,0.72150643879692,7.477584859082347e-114
36657,814,Reptiles,GPT-3,0.43159257292442593,2.9054233083362283e-12
36658,814,Reptiles,GPT-3 Embeddings,0.5544214985551152,1.1606141634672995e-20
36659,814,Reptiles,GPT-4,0.49637836418509196,2.8489205283696347e-16
36660,814,Sports,GPT-3,0.5281419702309856,2.1054590990447304e-44
36661,814,Sports,GPT-3 Embeddings,0.3008786680523984,5.0820631162181274e-14
36662,814,Sports,GPT-4,0.6292727093002864,1.7657353007483204e-67
36663,814,Tools,GPT-3,0.3853355849828894,2.5695785940153775e-16
36664,814,Tools,GPT-3 Embeddings,0.12066446153325863,0.013339913129688397
36665,814,Tools,GPT-4,0.6712055657144079,2.5908336706975243e-56
36666,814,Vegetables,GPT-3,0.3283711189681277,1.497733482931865e-16
36667,814,Vegetables,GPT-3 Embeddings,0.23906106465446847,3.033855180730096e-09
36668,814,Vegetables,GPT-4,0.44817262356303084,5.540869383637465e-31
36669,814,Vehicles,GPT-3,0.75283387199671,5.687656628890458e-102
36670,814,Vehicles,GPT-3 Embeddings,0.5212968728334351,8.698770503397316e-40
36671,814,Vehicles,GPT-4,0.8435248693912557,1.3523340066633122e-150
36672,814,Weapons,GPT-3,0.7176285346659158,5.255004417688449e-44
36673,814,Weapons,GPT-3 Embeddings,0.34543928429216636,5.533757202474086e-09
36674,814,Weapons,GPT-4,0.8793056033299563,2.5385302092720277e-88
36675,815,Birds,GPT-3,0.48512522089765747,6.251409714692485e-34
36676,815,Birds,GPT-3 Embeddings,0.36715053295936795,4.665663144509199e-19
36677,815,Birds,GPT-4,0.6938399144220228,1.8416844305586717e-80
36678,815,Clothing,GPT-3,0.5614836344791052,5.067537122592966e-64
36679,815,Clothing,GPT-3 Embeddings,0.24072857119363905,1.9885505132219126e-11
36680,815,Clothing,GPT-4,0.6484762362931046,2.0678579777184205e-91
36681,815,Fish,GPT-3,0.5429763674565605,6.533308358655287e-30
36682,815,Fish,GPT-3 Embeddings,-0.08493724105126675,0.1019120544519307
36683,815,Fish,GPT-4,0.7119003252612622,9.395666283701121e-59
36684,815,Fruit,GPT-3,0.5045900356256311,4.434720540632857e-50
36685,815,Fruit,GPT-3 Embeddings,0.2108515716661949,4.804635976697598e-09
36686,815,Fruit,GPT-4,0.6394572750432655,3.724783661673303e-88
36687,815,Insects,GPT-3,0.5601933070659906,6.347270325558535e-47
36688,815,Insects,GPT-3 Embeddings,0.34626161783164716,5.4107779475088495e-17
36689,815,Insects,GPT-4,0.6019314796358076,1.0378324029859342e-55
36690,815,KitchenUtensils,GPT-3,0.5908036426659017,1.4527956164722488e-77
36691,815,KitchenUtensils,GPT-3 Embeddings,0.47046031723721987,5.897470752766674e-46
36692,815,KitchenUtensils,GPT-4,0.7480508231910975,2.1844748600923873e-146
36693,815,Mammals,GPT-3,0.7096663828268747,1.916208436804432e-88
36694,815,Mammals,GPT-3 Embeddings,0.6051442320252646,3.1327871396196544e-58
36695,815,Mammals,GPT-4,0.7422999684510561,7.741023379617668e-101
36696,815,MusicalInstruments,GPT-3,0.507776767990873,1.19341877096801e-31
36697,815,MusicalInstruments,GPT-3 Embeddings,0.2591932127026537,1.577214078378217e-08
36698,815,MusicalInstruments,GPT-4,0.7493276014183016,2.2376147712997726e-84
36699,815,Professions,GPT-3,0.6163813665486763,1.1056502096809592e-74
36700,815,Professions,GPT-3 Embeddings,0.4550131250332113,3.6091742999892137e-37
36701,815,Professions,GPT-4,0.6358205932786962,8.767257475388819e-81
36702,815,Reptiles,GPT-3,0.4472853577043364,3.703141566592243e-13
36703,815,Reptiles,GPT-3 Embeddings,0.5541284096414856,1.2275731237840161e-20
36704,815,Reptiles,GPT-4,0.5357061176888812,3.7432995269705013e-19
36705,815,Sports,GPT-3,0.5441133811949154,1.5462779108931167e-47
36706,815,Sports,GPT-3 Embeddings,0.17464190027659518,1.69249044775024e-05
36707,815,Sports,GPT-4,0.6425652516306467,3.560971860130612e-71
36708,815,Tools,GPT-3,0.4638693437649318,8.483033160203025e-24
36709,815,Tools,GPT-3 Embeddings,0.19062678091731586,8.454056460518987e-05
36710,815,Tools,GPT-4,0.6477103304282682,2.561378040161209e-51
36711,815,Vegetables,GPT-3,0.36064846877813317,7.208063957525858e-20
36712,815,Vegetables,GPT-3 Embeddings,0.17663277801429886,1.3499870907277531e-05
36713,815,Vegetables,GPT-4,0.4854193225509264,8.559218241091599e-37
36714,815,Vehicles,GPT-3,0.7323639477994986,7.356796349660807e-94
36715,815,Vehicles,GPT-3 Embeddings,0.5639314137501659,1.1644013942225523e-47
36716,815,Vehicles,GPT-4,0.7883735588347244,3.909290253891286e-118
36717,815,Weapons,GPT-3,0.681067277519639,3.7715256284714984e-38
36718,815,Weapons,GPT-3 Embeddings,0.3113236458025846,1.7682094389300905e-07
36719,815,Weapons,GPT-4,0.8117907385506635,1.4640790260392013e-64
36720,816,Birds,GPT-3,0.40183543650740483,7.77840542484988e-23
36721,816,Birds,GPT-3 Embeddings,0.16121360352808672,0.00014238623037905943
36722,816,Birds,GPT-4,0.7115609378278995,2.3787933582252053e-86
36723,816,Clothing,GPT-3,0.5371456349702995,9.901462255979008e-58
36724,816,Clothing,GPT-3 Embeddings,0.2633348882700123,1.8556931240766926e-13
36725,816,Clothing,GPT-4,0.6235637548967958,1.1218772010205405e-82
36726,816,Fish,GPT-3,0.5941078154713098,7.299889127184459e-37
36727,816,Fish,GPT-3 Embeddings,-0.16929540225722953,0.001045622211321908
36728,816,Fish,GPT-4,0.6963820363817107,2.923651630468068e-55
36729,816,Fruit,GPT-3,0.5208575754349728,8.460722615671163e-54
36730,816,Fruit,GPT-3 Embeddings,0.18320219914501465,3.939078537295405e-07
36731,816,Fruit,GPT-4,0.6361886919040101,5.299019444639436e-87
36732,816,Insects,GPT-3,0.517959887959321,3.2329614818889154e-39
36733,816,Insects,GPT-3 Embeddings,0.4572088984635774,7.261321651350362e-30
36734,816,Insects,GPT-4,0.5919365197925072,1.72800559178721e-53
36735,816,KitchenUtensils,GPT-3,0.5615421422018799,1.1669764838228922e-68
36736,816,KitchenUtensils,GPT-3 Embeddings,0.4197525431775339,5.3900680138073194e-36
36737,816,KitchenUtensils,GPT-4,0.7681051582441256,5.564672659804924e-159
36738,816,Mammals,GPT-3,0.6840518982619711,7.318979482958998e-80
36739,816,Mammals,GPT-3 Embeddings,0.5957872415005319,4.680060657865833e-56
36740,816,Mammals,GPT-4,0.7303284615570502,4.4266288143501726e-96
36741,816,MusicalInstruments,GPT-3,0.5901620408602084,1.0713505729072584e-44
36742,816,MusicalInstruments,GPT-3 Embeddings,0.26761357796583607,5.112482712522645e-09
36743,816,MusicalInstruments,GPT-4,0.7315052915225235,1.5775828049658014e-78
36744,816,Professions,GPT-3,0.5957372427145616,1.179924049092927e-68
36745,816,Professions,GPT-3 Embeddings,0.3736668614924003,1.1051044477996688e-24
36746,816,Professions,GPT-4,0.6804643010265722,1.3420006710574074e-96
36747,816,Reptiles,GPT-3,0.5217786091423864,4.330898424737856e-18
36748,816,Reptiles,GPT-3 Embeddings,0.5372385808430623,2.839446146791874e-19
36749,816,Reptiles,GPT-4,0.5251155819520986,2.4335981289722843e-18
36750,816,Sports,GPT-3,0.5619593869686013,3.03528277919073e-51
36751,816,Sports,GPT-3 Embeddings,0.22809628059110645,1.6026725510817916e-08
36752,816,Sports,GPT-4,0.6475262986973762,1.3332668402556746e-72
36753,816,Tools,GPT-3,0.46548687678203693,5.663010133483934e-24
36754,816,Tools,GPT-3 Embeddings,0.1676638444757118,0.0005599627353695566
36755,816,Tools,GPT-4,0.71750290762,1.229688592901966e-67
36756,816,Vegetables,GPT-3,0.2490210998303147,6.221477187160936e-10
36757,816,Vegetables,GPT-3 Embeddings,0.18671451443411138,4.133219947734557e-06
36758,816,Vegetables,GPT-4,0.5441586956055463,1.5141000307463644e-47
36759,816,Vehicles,GPT-3,0.7812940176499051,1.1277709890672886e-114
36760,816,Vehicles,GPT-3 Embeddings,0.47971284122046465,4.108068378619374e-33
36761,816,Vehicles,GPT-4,0.8342910871738621,2.4198300385478547e-144
36762,816,Weapons,GPT-3,0.7173668802893155,5.831283484948796e-44
36763,816,Weapons,GPT-3 Embeddings,0.39294597769538114,2.1105063428372653e-11
36764,816,Weapons,GPT-4,0.8849699174200525,6.020317905344854e-91
36765,817,Birds,GPT-3,0.4990353075527001,4.22969056413765e-36
36766,817,Birds,GPT-3 Embeddings,0.2529333843668897,1.6662122112159771e-09
36767,817,Birds,GPT-4,0.6675607473240418,1.7759736793430386e-72
36768,817,Clothing,GPT-3,0.5491418354045219,9.110412162664935e-61
36769,817,Clothing,GPT-3 Embeddings,0.26310318186196746,1.9513413230509627e-13
36770,817,Clothing,GPT-4,0.5987727897880919,9.785953037923314e-75
36771,817,Fish,GPT-3,0.5692373673019245,2.4904780700352072e-33
36772,817,Fish,GPT-3 Embeddings,-0.11301401752541851,0.029302986857477026
36773,817,Fish,GPT-4,0.7319755025279231,1.2432172992175546e-63
36774,817,Fruit,GPT-3,0.5305994310991234,3.99608537671817e-56
36775,817,Fruit,GPT-3 Embeddings,0.27393540537051053,1.765606570511567e-14
36776,817,Fruit,GPT-4,0.6518349613913242,1.1874954600429763e-92
36777,817,Insects,GPT-3,0.5666639720425889,3.324817800312948e-48
36778,817,Insects,GPT-3 Embeddings,0.3042575040533714,2.7490838343104436e-13
36779,817,Insects,GPT-4,0.5348455558280305,3.617439422154227e-42
36780,817,KitchenUtensils,GPT-3,0.543272623088209,1.554729340225237e-63
36781,817,KitchenUtensils,GPT-3 Embeddings,0.46203590418374146,3.4996730152871937e-44
36782,817,KitchenUtensils,GPT-4,0.7493661082663319,3.5502408387548667e-147
36783,817,Mammals,GPT-3,0.6976477983826971,2.6459763165628647e-84
36784,817,Mammals,GPT-3 Embeddings,0.6123047471348496,6.062180549674868e-60
36785,817,Mammals,GPT-4,0.7529877584989009,2.5849796071385095e-105
36786,817,MusicalInstruments,GPT-3,0.5420966819844161,1.1957999343700982e-36
36787,817,MusicalInstruments,GPT-3 Embeddings,0.16513101180544257,0.0003649125909268092
36788,817,MusicalInstruments,GPT-4,0.7116470378510857,1.5312073376830136e-72
36789,817,Professions,GPT-3,0.5668859725751348,6.285186782099295e-61
36790,817,Professions,GPT-3 Embeddings,0.42843469865203654,1.0443069556824834e-32
36791,817,Professions,GPT-4,0.616186428480358,1.2666097716367499e-74
36792,817,Reptiles,GPT-3,0.4589629539328795,7.454391073482078e-14
36793,817,Reptiles,GPT-3 Embeddings,0.5180387909562425,8.20117911562184e-18
36794,817,Reptiles,GPT-4,0.5992493763143725,1.0913825105192014e-24
36795,817,Sports,GPT-3,0.5430255666846316,2.559270025263669e-47
36796,817,Sports,GPT-3 Embeddings,0.2134460942997748,1.3032769614843907e-07
36797,817,Sports,GPT-4,0.629342750536993,1.6901464060846007e-67
36798,817,Tools,GPT-3,0.44368618461547865,1.1004185434131738e-21
36799,817,Tools,GPT-3 Embeddings,0.12575822315686794,0.009884458569090752
36800,817,Tools,GPT-4,0.7204832639317938,1.9173159623615278e-68
36801,817,Vegetables,GPT-3,0.35994968103869907,8.585832123080543e-20
36802,817,Vegetables,GPT-3 Embeddings,0.2592751931215693,1.1313809376878391e-10
36803,817,Vegetables,GPT-4,0.4978320205485143,6.783930773824747e-39
36804,817,Vehicles,GPT-3,0.7815116351740637,8.867367414041021e-115
36805,817,Vehicles,GPT-3 Embeddings,0.4464829726892533,2.1175674550290864e-28
36806,817,Vehicles,GPT-4,0.846178725598801,1.8137532697131347e-152
36807,817,Weapons,GPT-3,0.7901382080224225,6.526399906610258e-59
36808,817,Weapons,GPT-3 Embeddings,0.29952332784063634,5.319041210553151e-07
36809,817,Weapons,GPT-4,0.8567362795305751,4.8845381528290923e-79
36810,818,Birds,GPT-3,0.44743847549100363,1.575603482354086e-28
36811,818,Birds,GPT-3 Embeddings,0.2437021383081551,6.6156329350865506e-09
36812,818,Birds,GPT-4,0.7081582800733598,3.478653444569925e-85
36813,818,Clothing,GPT-3,0.44512541310073067,4.5517039112149413e-38
36814,818,Clothing,GPT-3 Embeddings,0.31904212784346847,2.3888136442145435e-19
36815,818,Clothing,GPT-4,0.6048171084364583,1.3146902621763812e-76
36816,818,Fish,GPT-3,0.6083833282557044,4.929351321853025e-39
36817,818,Fish,GPT-3 Embeddings,-0.1869821888577184,0.0002875366210323211
36818,818,Fish,GPT-4,0.707478799940588,9.806596626646932e-58
36819,818,Fruit,GPT-3,0.5338737095701078,6.350089551325965e-57
36820,818,Fruit,GPT-3 Embeddings,0.27028945600548576,4.012125838989268e-14
36821,818,Fruit,GPT-4,0.6332241614957507,5.728421372462022e-86
36822,818,Insects,GPT-3,0.5275552912984645,7.127821027190962e-41
36823,818,Insects,GPT-3 Embeddings,0.31029436557990037,8.74319305317534e-14
36824,818,Insects,GPT-4,0.60462549815385,2.534342780744258e-56
36825,818,KitchenUtensils,GPT-3,0.5914949826787265,8.723786745303372e-78
36826,818,KitchenUtensils,GPT-3 Embeddings,0.4571842613927807,3.4919419065483245e-43
36827,818,KitchenUtensils,GPT-4,0.7671656909333091,2.310049238442183e-158
36828,818,Mammals,GPT-3,0.7182695910057569,1.535620020349847e-91
36829,818,Mammals,GPT-3 Embeddings,0.59461189552145,8.67647147889108e-56
36830,818,Mammals,GPT-4,0.7161507101849709,9.110217402268804e-91
36831,818,MusicalInstruments,GPT-3,0.6042714129716382,2.528049697329724e-47
36832,818,MusicalInstruments,GPT-3 Embeddings,0.1891570828013402,4.281105756180865e-05
36833,818,MusicalInstruments,GPT-4,0.69746519911933,1.4399454155168112e-68
36834,818,Professions,GPT-3,0.6045522765243836,3.5626022292011717e-71
